,DATASET,NLME_RESULT_ID,NLME_CURVE_ID,COSMIC_ID,CELL_LINE_NAME,SANGER_MODEL_ID,TCGA_DESC,DRUG_ID,DRUG_NAME,PUTATIVE_TARGET,PATHWAY_NAME,COMPANY_ID,WEBRELEASE,MIN_CONC,MAX_CONC,LN_IC50,AUC,RMSE,Z_SCORE
190640,GDSC1,281,13015492,753570,KOSC-2,SIDM00603,HNSC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.232964,0.977686,0.142154,0.8105220000000001
190641,GDSC1,281,13015776,753572,KP-4,SIDM00301,PAAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.686127,0.9544299999999999,0.058972000000000004,-0.662918
190642,GDSC1,281,13016067,753573,KYSE-140,SIDM01032,ESCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.950024,0.9856370000000001,0.029351,1.493558
190643,GDSC1,281,13016346,753574,KYSE-410,SIDM01028,ESCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.0985749999999985,0.980323,0.082962,0.682511
190644,GDSC1,281,13016636,753575,KYSE-520,SIDM01025,ESCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.648401,0.978864,0.102426,1.206248
190645,GDSC1,281,13016940,753576,KYSE-70,SIDM01024,ESCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.279268,0.957991,0.14562799999999998,-0.09792100000000001
190646,GDSC1,281,13017244,753577,LB1047-RCC,SIDM00187,KIRC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.329942,0.981565,0.034668,0.902899
190647,GDSC1,281,13017585,753578,LB2241-RCC,SIDM00186,KIRC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.009786,0.977324,0.118105,0.597934
190648,GDSC1,281,13017930,753579,LB2518-MEL,SIDM00185,SKCM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.029224,0.982944,0.031196,0.6164499999999999
190649,GDSC1,281,13018276,753581,LB373-MEL-D,SIDM00184,SKCM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.9380870000000003,0.9792200000000001,0.022294,0.529637
190650,GDSC1,281,13018623,753582,LB647-SCLC,SIDM00183,SCLC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.066323,0.8864759999999999,0.114703,-1.253313
190651,GDSC1,281,13018918,753583,LB771-HNC,SIDM00182,HNSC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.171695,0.97646,0.045126,0.752161
190652,GDSC1,281,13019268,753584,LB831-BLC,SIDM00181,BLCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.17181,0.986506,0.028099000000000002,0.75227
190653,GDSC1,281,13019924,753586,LCLC-103H,SIDM00345,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.0981510000000005,0.979074,0.115587,0.682106
190654,GDSC1,281,13020223,753588,LU-134-A,SIDM00296,SCLC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.5361580000000004,0.920557,0.056991,-0.805771
190655,GDSC1,281,13020568,753589,LU-165,SIDM00292,SCLC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.938242,0.9854700000000001,0.026348000000000003,1.482335
190656,GDSC1,281,13020914,753592,LXF-289,SIDM00339,LUAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.687395,0.9464959999999999,0.075672,-0.66171
190657,GDSC1,281,13021257,753594,MS-1,SIDM00245,SCLC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.239396,0.9367040000000001,0.118286,-1.088451
190658,GDSC1,281,13021602,753595,MZ1-PC,SIDM00053,PAAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.001403,0.9735010000000001,0.028838,0.589949
190659,GDSC1,281,13021947,753596,MZ7-mel,SIDM00516,SKCM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.206942,0.983972,0.119699,0.7857350000000001
190660,GDSC1,281,13022332,753599,NCI-H1304,SIDM00648,SCLC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.267922,0.9610200000000001,0.056241,-0.108728
190661,GDSC1,281,13022684,753600,NCI-H1563,SIDM00751,LUAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.653646,0.983316,0.051355,1.2112429999999998
190662,GDSC1,281,13022985,753604,NCI-H292,SIDM00493,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.480685,0.912566,0.07699299999999999,-0.8586119999999999
190663,GDSC1,281,13023294,753605,NCI-H510A,SIDM00927,SCLC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,1.877572,0.8912859999999999,0.146782,-1.433107
190664,GDSC1,281,13023562,753607,NCI-H835,SIDM01133,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.97767,0.9847959999999999,0.135948,0.567342
190665,GDSC1,281,13023724,753608,PC-14,SIDM00237,LUAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.228016,0.987614,0.046643000000000004,0.805809
190666,GDSC1,281,13024034,753610,SBC-3,SIDM00367,SCLC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.134561,0.935153,0.035458,-1.188313
190667,GDSC1,281,13024344,753612,SK-MM-2,SIDM00391,MM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.7283469999999985,0.9892120000000001,0.022461000000000002,1.2824
190668,GDSC1,281,13024688,753614,TE-15,SIDM00249,ESCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.506078,0.982351,0.032559,1.070677
190669,GDSC1,281,13025031,753615,U-266,SIDM00417,MM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.31084,0.969937,0.067803,0.8847029999999999
190670,GDSC1,281,13025156,753616,BE2-M17,SIDM01229,NB,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.3118360000000004,0.985668,0.028647000000000002,0.885652
190671,GDSC1,281,13025501,753618,KELLY,SIDM01009,NB,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.500961,0.9504940000000001,0.101082,-0.839298
190672,GDSC1,281,13025850,753620,SIMA,SIDM00395,NB,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.385701999999999,0.984906,0.032323000000000005,0.9560129999999999
190673,GDSC1,281,13026201,753621,TE-1,SIDM00369,ESCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.475833000000001,0.978643,0.031501,1.041868
190674,GDSC1,281,13026553,753622,TE-10,SIDM00349,ESCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.226651,0.984836,0.068328,0.8045089999999999
190675,GDSC1,281,13026901,753623,TE-8,SIDM00326,ESCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.83545,0.972147,0.022533,0.43187
190676,GDSC1,281,13027250,753624,CAPAN-1,SIDM00934,PAAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.020511,0.9737879999999999,0.127478,0.60815
190677,GDSC1,281,13027531,905933,OVCAR-3,SIDM00105,OV,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.431863,0.983113,0.144171,0.999984
190678,GDSC1,281,13027842,905934,PC-3,SIDM00088,PRAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.271003,0.9509540000000001,0.139923,-0.105794
190679,GDSC1,281,13028140,905935,DU-145,SIDM00120,PRAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.123139,0.9793620000000001,0.185686,0.705909
190680,GDSC1,281,13028437,905936,HCT-116,SIDM00783,COREAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.3494,0.942053,0.06478099999999999,-0.983668
190681,GDSC1,281,13028742,905937,HCT-15,SIDM00789,COREAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.318959,0.9853290000000001,0.045777,0.8924369999999999
190682,GDSC1,281,13029046,905938,HL-60,SIDM00829,LAML,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.976154,0.96572,0.086615,-0.386653
190683,GDSC1,281,13029388,905939,HT-29,SIDM00136,COREAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.6396290000000002,0.9640049999999999,0.137663,0.245341
190684,GDSC1,281,13029698,905940,K-562,SIDM00791,LCML,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.138534,0.983762,0.071453,0.7205729999999999
190685,GDSC1,281,13030050,905941,NCI-H226,SIDM00139,LUSC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.677088,0.979797,0.028849,0.281022
190686,GDSC1,281,13030401,905942,NCI-H23,SIDM00138,LUAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.59898,0.949314,0.160428,-0.74593
190687,GDSC1,281,13030737,905943,NCI-H460,SIDM00144,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.081704,0.924494,0.175034,-1.238661
190688,GDSC1,281,13031310,905945,T47D,SIDM00097,BRCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.6859639999999985,0.968905,0.06436900000000001,1.2420280000000001
190689,GDSC1,281,13031605,905946,MCF7,SIDM00148,BRCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.138369,0.9627870000000001,0.031643,-0.232135
190690,GDSC1,281,13031900,905947,786-0,SIDM00125,KIRC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.7010660000000004,0.986288,0.031911,0.303863
190691,GDSC1,281,13032196,905948,A498,SIDM00124,KIRC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.68414,0.962792,0.055762,1.240291
190692,GDSC1,281,13032539,905949,A549,SIDM00903,LUAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.265166,0.9448030000000001,0.08707999999999999,-0.111354
190693,GDSC1,281,13032680,905950,ACHN,SIDM00123,KIRC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.404367,0.957825,0.197435,0.021242
190694,GDSC1,281,13032972,905951,BT-549,SIDM00122,BRCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.743399,0.9758889999999999,0.063788,1.296738
190695,GDSC1,281,13033106,905952,CCRF-CEM,SIDM00121,ALL,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,1.933437,0.912244,0.123543,-1.379894
190696,GDSC1,281,13033444,905954,SK-MEL-28,SIDM00081,SKCM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.922706,0.984433,0.115942,0.5149859999999999
190697,GDSC1,281,13033749,905955,SK-MEL-2,SIDM00082,SKCM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.141732,0.982876,0.034949999999999995,0.7236199999999999
190698,GDSC1,281,13034100,905956,SK-MEL-5,SIDM00080,SKCM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.15378,0.9450200000000001,0.046399,-0.217455
190699,GDSC1,281,13034395,905957,Hs-578-T,SIDM00135,BRCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.360027,0.965365,0.0446,-0.020994
190700,GDSC1,281,13034704,905958,MOLT-4,SIDM00145,ALL,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.140315,0.946909,0.08156999999999999,-1.182832
190701,GDSC1,281,13035050,905959,SK-OV-3,SIDM00079,OV,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.727163,0.979408,0.035508,1.281272
190702,GDSC1,281,13035354,905960,MDA-MB-231,SIDM00146,BRCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.360053,0.963626,0.022655,-0.020969
190703,GDSC1,281,13035649,905961,COLO-205,SIDM00826,COREAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.976678,0.9650920000000001,0.055607000000000004,-0.386154
190704,GDSC1,281,13035953,905962,SW620,SIDM00841,COREAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.525525,0.974831,0.10409700000000001,0.136651
190705,GDSC1,281,13036257,905963,CAKI-1,SIDM00941,KIRC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.515816,0.8914639999999999,0.126861,-0.825148
190706,GDSC1,281,13036551,905964,RPMI-8226,SIDM00087,MM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,1.493776,0.876698,0.15509499999999998,-1.798693
190707,GDSC1,281,13036897,905965,SR,SIDM00096,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.060696,0.929751,0.09814500000000001,-1.258673
190708,GDSC1,281,13037247,905967,NCI-H322M,SIDM00117,LUAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.665347,0.943003,0.123956,0.269839
190709,GDSC1,281,13037592,905968,IGROV-1,SIDM00151,OV,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.701986,0.9747180000000001,0.042887,1.25729
190710,GDSC1,281,13037711,905969,OVCAR-5,SIDM00091,OV,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.261814,0.974938,0.027653,0.8380040000000001
190711,GDSC1,281,13038015,905970,EKVX,SIDM00119,LUAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.694915,0.947364,0.044083,1.2505540000000002
190712,GDSC1,281,13038369,905971,HCC2998,SIDM00118,COREAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.6630830000000003,0.978217,0.139264,0.26768200000000003
190713,GDSC1,281,13038697,905972,HOP-62,SIDM00133,LUAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.456003,0.9327120000000001,0.076226,-0.882123
190714,GDSC1,281,13039039,905973,HOP-92,SIDM00134,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.5813229999999985,0.9780040000000001,0.17767,1.142352
190715,GDSC1,281,13039281,905974,LOXIMVI,SIDM00149,SKCM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.155838,0.965886,0.099378,-0.215495
190716,GDSC1,281,13039629,905975,M14,SIDM00003,SKCM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.467071,0.983241,0.033901,1.033521
190717,GDSC1,281,13039932,905976,UACC-62,SIDM00107,SKCM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.614732,0.979453,0.042897000000000005,0.221625
190718,GDSC1,281,13040239,905977,UACC-257,SIDM00108,SKCM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.246339,0.9788370000000001,0.025839,0.823263
190719,GDSC1,281,13040584,905978,RXF393,SIDM00086,KIRC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.279093,0.927818,0.145955,-0.098088
190720,GDSC1,281,13040926,905979,SN12C,SIDM00094,KIRC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.526618,0.960621,0.092874,0.13769199999999998
190721,GDSC1,281,13041220,905980,TK10,SIDM00113,KIRC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.5347040000000005,0.981441,0.033713,1.0979450000000002
190722,GDSC1,281,13041559,905981,U031,SIDM00112,KIRC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.0660110000000005,0.9837030000000001,0.053831,0.651492
190723,GDSC1,281,13041851,905982,SNB75,SIDM00095,GBM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.829555,0.9774700000000001,0.030215,1.3788049999999998
190724,GDSC1,281,13042202,905983,U251,SIDM00111,GBM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,1.59616,0.885825,0.11633800000000001,-1.701167
190725,GDSC1,281,13042501,905984,SF539,SIDM00083,LGG,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.0567330000000004,0.932723,0.051818,-1.262448
190726,GDSC1,281,13042843,905985,SF295,SIDM00084,GBM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.985492,0.95705,0.0714,-0.377758
190727,GDSC1,281,13043153,905986,SF268,SIDM00085,GBM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.305998000000001,0.9842860000000001,0.023519,0.880091
190728,GDSC1,281,13043504,905989,KM12,SIDM00150,COREAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.421958999999999,0.983131,0.056439,0.99055
190729,GDSC1,281,13043856,905990,OVCAR-4,SIDM00092,OV,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.183206,0.958925,0.032510000000000004,0.763126
190730,GDSC1,281,13044206,905991,OVCAR-8,SIDM00090,OV,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.489948,0.946076,0.061242,-0.8497879999999999
190731,GDSC1,281,13044515,906693,BxPC-3,SIDM00132,PAAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.241994999999999,0.983533,0.109152,0.819125
190732,GDSC1,281,13044812,906696,BHT-101,SIDM00987,THCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.494349,0.938551,0.044304,-0.8455969999999999
190733,GDSC1,281,13045123,906746,Becker,SIDM00490,GBM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.001274,0.977442,0.025158,0.5898260000000001
190734,GDSC1,281,13045471,906763,BE-13,SIDM01245,ALL,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,1.8448360000000001,0.8957849999999999,0.123503,-1.46429
190735,GDSC1,281,13045819,906765,ARH-77,SIDM00900,MM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.087709,0.969554,0.041971,-0.280391
190736,GDSC1,281,13046163,906790,AGS,SIDM00850,STAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.762352,0.958953,0.054158000000000005,-0.59031
190737,GDSC1,281,13046443,906791,ABC-1,SIDM00494,LUAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.3375150000000002,0.953952,0.092439,-0.042438
190738,GDSC1,281,13046747,906792,A2058,SIDM00797,SKCM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,1.9276360000000001,0.9100090000000001,0.172597,-1.385419
190739,GDSC1,281,13046996,906793,A375,SIDM00795,SKCM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.235251,0.9405459999999999,0.12928199999999998,-1.0924
190740,GDSC1,281,13047304,906794,A253,SIDM00796,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.285088,0.985982,0.028932999999999997,0.860173
190741,GDSC1,281,13047656,906795,8305C,SIDM00997,THCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.200022,0.974183,0.043331,0.779144
190742,GDSC1,281,13047967,906797,647-V,SIDM00983,BLCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.149638,0.984226,0.098617,0.73115
190743,GDSC1,281,13048272,906798,639-V,SIDM00999,BLCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.38156,0.9522129999999999,0.053571,-0.953034
190744,GDSC1,281,13048584,906800,697,SIDM01076,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,0.8682639999999999,0.8258040000000001,0.083785,-2.394524
190745,GDSC1,281,13048926,906801,BT-20,SIDM00893,BRCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.613969,0.9837799999999999,0.029544,1.173449
190746,GDSC1,281,13049227,906804,A2780,SIDM00210,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.517896,0.939392,0.098402,-0.823166
190747,GDSC1,281,13049537,906805,COR-L105,SIDM00513,LUAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.629452,0.94757,0.049367,0.235646
190748,GDSC1,281,13049841,906807,CRO-AP2,SIDM00952,DLBC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.499572,0.955952,0.020799,-0.840621
190749,GDSC1,281,13049983,906808,COR-L88,SIDM00506,SCLC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.721966,0.910043,0.254626,-0.628779
190750,GDSC1,281,13050326,906812,COLO-824,SIDM00954,BRCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.3668049999999985,0.985548,0.040461000000000004,0.9380129999999999
190751,GDSC1,281,13050670,906813,COLO-800,SIDM00515,SKCM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,-0.8279909999999999,0.554265,0.230269,-4.010293
190752,GDSC1,281,13051016,906814,COLO-792,SIDM00140,SKCM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.566325,0.981944,0.036691,1.128066
190753,GDSC1,281,13051271,906817,COLO-680N,SIDM00956,ESCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.736342,0.985326,0.102834,1.290015
190754,GDSC1,281,13051574,906818,COLO-679,SIDM00284,SKCM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.995317,0.974893,0.048886,0.584151
190755,GDSC1,281,13051877,906820,CHP-212,SIDM00910,NB,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.306156,0.9293540000000001,0.072075,-1.02486
190756,GDSC1,281,13052162,906821,CFPAC-1,SIDM00130,PAAD,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.306372,0.961107,0.057673,-0.072104
190757,GDSC1,281,13052458,906823,CCF-STTG1,SIDM00131,GBM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.13955,0.988202,0.025508000000000003,0.721541
190758,GDSC1,281,13052760,906824,Ca-Ski,SIDM00923,CESC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.972329,0.974973,0.061387,0.5622539999999999
190759,GDSC1,281,13053234,906826,CAL-120,SIDM00940,BRCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.446427,0.9755520000000001,0.102403,1.013856
190760,GDSC1,281,13053530,906827,CAL-72,SIDM00930,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.842718,0.9562290000000001,0.099826,0.43879300000000004
190761,GDSC1,281,13053835,906828,CAL-62,SIDM00931,THCA,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.3747589999999996,0.9765790000000001,0.029913,-0.006962
190762,GDSC1,281,13054135,906830,C32,SIDM00890,SKCM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,5.345675,0.983194,0.024951,1.870436
190763,GDSC1,281,13054443,906831,Daudi,SIDM00845,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.529959,0.984344,0.019957,0.140875
190764,GDSC1,281,13054793,906832,DB,SIDM00886,DLBC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,1.482025,0.8288209999999999,0.13433699999999998,-1.809886
190765,GDSC1,281,13055132,906833,Daoy,SIDM00887,MB,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.5354410000000005,0.985072,0.16876300000000002,0.146096
190766,GDSC1,281,13055435,906834,D-283MED,SIDM00888,MB,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.253702,0.9390370000000001,0.05829500000000001,-1.074824
190767,GDSC1,281,13055780,906835,DBTRG-05MG,SIDM00867,GBM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.624768,0.952195,0.11715,0.231185
190768,GDSC1,281,13056088,906836,DEL,SIDM00949,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.161748,0.9520270000000001,0.171837,-1.162415
190769,GDSC1,281,13056432,906837,Detroit562,SIDM00831,HNSC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.985502,0.9648680000000001,0.073724,-0.37774800000000003
190770,GDSC1,281,13056737,906838,DG-75,SIDM00948,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.945867,0.980825,0.033203,0.537048
190771,GDSC1,281,13057089,906839,DK-MG,SIDM00947,GBM,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.843369999999999,0.976409,0.061949000000000004,1.391965
190772,GDSC1,281,13057394,906841,DJM-1,SIDM00281,UNCLASSIFIED,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,2.784648,0.9531290000000001,0.078316,-0.569072
190773,GDSC1,281,13057722,906842,DOHH-2,SIDM00981,DLBC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,1.4513049999999998,0.882533,0.098322,-1.839148
